Gene,DOID:1240,DOID:6432,Chlorambucil,Ethanol,Imatinib (glivec),4-hydroxytamoxifen,Hydroxyzine,Etanercept,"2,3-dimethoxy-1,4-naphtoquinone (dmnq)",Lapatinib,Lmp-420,Nickel,Pimecrolimus,Estradiol,Atorvastatin,Insulin,Metformin,"Dmnq   (2,3-dimethoxy-1,4-naphthoquinone)",Motexafin gadolinium (4 h),Mesalazine,Arsenic,Actinomycin d,Cigarette smoke,Interferon beta-1a,Mercury,Nitric oxide,Motexafin gadolinium,Fgfr-specific pd173074 inhibitor,Bortezomib,"3,3',4,4'-tetrachlorobiphenyl",Foretinib,Formoterol,Laccaic acid,Hodgkin lymphoma,Chromium,Ubiquinol,Resveratrol,Citalopram,Gefitinib,Tretinoin,Cisplatin,Metoprolol,Methotrexate,Curcumin,Harman,Lipopolysaccharide,Pd173074,Bexarotene,Alfacalcidol,Plx4720,Vemurafenib,Bpde,"Puromycin, 2xec50, 1d",Dasatinib,Oprelvekin,Phenol,Rosiglitazone,"Puromycin, 2xec50, 3 d",Androstanolone,Letrozole,"2,3,7,8-tetrachlorodibenzo-p-dioxin (tcdd)",Gamma-tocotrienol,Cocaine,Neocarzinostatin,"Puromycin, ec50, 1 d",Triiodothyronine-[13c6] hydrochloride (t3 thyronine),Mk-886,Pbde 85,Methylphenidate,Carboplatin (24 h),"1,25 dihydroxyvitamin d","1,2,4-benzenetriol",Testosterone,Y15,Hypochlorous acid,Mycophenolic acid,Cycloheximide,Adenosine triphosphate,Torcetrapib,Paclitaxel,Vanadium pentoxide,Chlorpyrifos,Cediranib,Sangivamycin (nsc 65346),Sevoflurane,Pioglitazone,Interferon gamma-1b,Aplidin,Nicotine,Sirolimus,Laminin,R1881,Hydrocortisone,Sapphyrin pci-2050 (1.25 &icirc;&frac14;m),Heregulin,Promegestone,Abiraterone,Imatinib,Cyfluthrin,Trastuzumab,Tamoxifen,Nilotinib,Fluticasone,Luteolin,Anastrozole,Carboplatin,"Puromycin, ec50, 5 d",Sb 216763,Fenretinide,Tibolone,DOID:0050589,DOID:9256,Plx4032,Temozolomide,Ciprofloxacin,Celecoxib,Gatifloxacin,Antimony,Folic acid,Vx,Sapphyrin pci-2050 (2.5 &icirc;&frac14;m),Sorafenib,Argyrin a,Deferasirox,Azathioprine,Nsc319726,4-hydroxynonenal,Phorbol 12-myristate 13-acetate (pma),Carboplatin (30 h),Carboplatin (36 h),Isotretinoin,Levofloxacin,Bisphenol a,Lysophosphatidic acid,Dexamethasone,Interferon beta-1b,Natural alpha interferon,"2,3,7,8-tetrachlorodibenzo-p-dioxin",DOID:971,Cetuximab,Rituximab,Calcitriol,Epz004777,Mln4924,Fluorouracil,Arachidonic acid,Mek inhibitor (meki : azd6244),DOID:2154,Apratoxin a,Zinc acetate,Propofol,Sulforaphane,Ribavirin,Quercetin,DOID:2394,Cytarabine,Azacitidine,Cadmium,Pertuzumab,Telapristone acetate,DOID:13949,Bicalutamide,Nvp-tnks656,"Puromycin, ec50, 3 d",DOID:419,DOID:381,Bleomycin,"2,2',4,4',5,5'-hexachlorobiphenyl   (pcb-153)",DOID:3498,Arc (nsc 188491),Decitabine,Diclofenac,Thapsigargin,DOID:7147,Aminolevulinic acid,Doxycycline,Clinafloxacin,Nvp-tnks656 (tankyrase inhibitor),DOID:3910,Cholestyramine,DOID:5409,Trovafloxacin,Grepafloxacin,Colchicine,Casiigly,DOID:5082,Doxorubicin,DOID:4450,DOID:4556,DOID:0050742,DOID:9008
PABPC3,,,,,,-0.1524,-0.0809,,,,,-0.0404,,-0.0454,-0.0643,,,-0.0318,,,-0.0194,,,-0.0531,,,-0.0281,,,,-0.0903,,,,,-0.0751,,,,,,,-0.0551,-0.0663,,,,-0.059,,-0.062,,,-0.0184,,,,,,-0.049,-0.065,,,,,,,,,,-0.0409,,-0.0641,,,,-0.0322,-0.0765,,,,,,,-0.0501,,,-0.0088,,,,-0.0389,-0.0855,,,,,,,,,-0.0313,,,-0.0194,,-0.0268,,,,-0.0201,,0.08168196678161621,,,,,,-0.0088,,,,,,,,,,-0.0534,,,,,,,,-0.0354,,-0.098,,,,,,-0.0277,,,-0.0594,,,-0.0469,,,-0.0603,,,,-0.0355,-0.0242,,,,,,,,,,,,-0.0908,,-0.0557,,,,,,,,,,,,,,,,,,,
TGFBI,,,,,,-0.0171,-0.0116,-0.0174,,,,-0.0249,,,,,-0.0908,,-0.0152,,,,-0.0906,-0.0536,,,,,,,,,,,,-0.0802,,,,,,-0.0819,,,-0.024,,,,-0.1192,,,-0.0231,,-0.0198,-0.0102,,,,,-0.0359,,,,,,,,,,,-0.0701,-0.1662,,-0.0349,,-0.0207,,,,-0.0597,,,,,,,-0.0213,,,,-0.069,,-0.2178,,,,,,-0.0148,-0.0137,,,,,,,,,,,,0.07394575327634811,,,-0.0319,,-0.0425,,-0.0301,,,,,,,,,,,,,-0.045,,,-0.0369,-0.031,,,0.08015015721321106,,-0.0442,-0.0407,,,,,-0.0256,,,,,,,,,,,-0.0709,,,,,,,,,,,,,-0.0689,,,,,,-0.0148,,,,,,,,,,,,,,
NQO1,,,,,,-0.1402,,,,,,,,-0.0409,,,,,,-0.0241,-0.0287,,,,,,,-0.0282,,,,,,,-0.0152,,,,,,,,,,,,,,,,,,,,,-0.095,-0.0147,,,,,-0.0462,,,,,,,,-0.0162,,,,,,,-0.0449,,,,,,,,,,-0.0327,,,,,,,,-0.0263,,,,,,,,,,,-0.0265,,,,,,,,,,-0.0105,,,,-0.0212,,,,,,,,,-0.0316,-0.0307,,,,-0.0367,,,-0.0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059954654425382614,,,-0.0365,,,-0.0172,,,,,,,,,,,,,,,,,,,,
BASP1,,,,,,-0.0338,,-0.0397,,,-0.0099,-0.0117,,,-0.097,,,,,,,-0.0401,,-0.019,,,-0.0347,,-0.0095,,,,,,,,,-0.0583,,,,,,-0.0146,,,,,-0.0614,,,,,,-0.0099,,-0.0447,,,,,,-0.0289,-0.0438,,,,,-0.0278,-0.0382,-0.0606,,,,,,,,,-0.0358,-0.0179,,,,,,,,,,,,,,,,,,,,-0.0308,,,,,,-0.0269,,-0.0135,,,,,-0.0528,,,,,,,,,-0.0309,,,,,,,,,,-0.0206,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0162,,,,,,,,,,,,,,,,0.10055982321500778,,,
S100A9,,,,,,-0.0468,,,-0.2462,-0.1035,,,-0.1354,,-0.0945,,,,,,,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1272,,,,,,,,,,,,,,,,,,,,,,,-0.0283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0187,,,,,,,,,,,-0.055,,,,-0.0273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08038347959518433,,,
RPS11,,,,,,-0.025,,,,,,,-0.0161,-0.0131,-0.0792,,,-0.0575,-0.0066,,-0.0833,,-0.0356,,-0.02,-0.014,,,,-0.0675,-0.014,,,-0.0551,-0.0329,,-0.0709,-0.0117,,,,-0.1104,,-0.0153,,,,-0.0148,,,,,,,,-0.0171,,,-0.0192,,,,,,,-0.0335,,,,-0.0653,,,,,,-0.0271,,,-0.0136,,,,,,,,,,,,,-0.0182,,,-0.0148,-0.0128,,,-0.0146,,-0.0206,,,,,-0.0517,,,,,,,,,,,,,,,,-0.0968,,,,,,,-0.0266,-0.029,,,-0.0195,,-0.015,-0.0398,,,0.07112261652946472,-0.0145,,,,,,-0.0581,-0.0458,,,-0.0197,,-0.0103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09584584087133408,
ACTG1,,,,,,-0.0694,-0.1233,,,-0.0686,,-0.0145,-0.0467,,-0.0111,,-0.0196,,,,-0.0562,,,-0.0396,,,,,-0.0413,-0.0576,,-0.106,-0.0498,,,-0.0967,-0.0203,,-0.1818,,-0.0502,-0.1004,,,,,-0.0255,-0.0201,,,-0.0228,-0.0398,-0.0916,,,,,-0.0267,-0.0302,-0.0589,-0.0175,,,-0.0183,,,,,,,-0.0227,,,-0.0899,,,,-0.0902,,,,,,,-0.0316,,,,-0.0463,-0.0273,,,,,-0.0424,,,,-0.0881,,,-0.0733,,-0.0533,-0.0416,,-0.0446,,,,,,-0.0371,,-0.066,,-0.1303,,,-0.0185,,,,,,,,-0.0308,-0.0573,-0.0946,,-0.0588,-0.0821,,-0.0537,-0.1181,,-0.0576,0.1345674842596054,,-0.0421,-0.0468,,-0.027,,-0.0478,,,,,,,,,,,,,,,,,,,,0.08317205309867859,-0.0443,,,,,,,,,,,,,,,,,,,,,,,,
HLA-A,,,,,,-0.0212,,,-0.0269,,,,-0.0888,,-0.0574,-0.008,-0.0164,-0.0196,,-0.045,-0.0418,,,,-0.0185,,,,,,,,,,-0.0145,-0.0063,-0.0495,,,,,,-0.0938,,-0.0941,,,,-0.0203,,,,,,-0.0083,,,,-0.0242,,,,,,,,,,,,,,-0.0116,,,-0.0255,,,,-0.0448,-0.0265,-0.0631,,,-0.0188,,,,,,-0.0253,,-0.0263,,,,,,-0.1465,-0.0228,,,-0.0426,,-0.0141,,-0.028,,-0.0277,,,,,,,,-0.0132,-0.0072,-0.0196,,,,,,-0.0391,,,,,,,-0.0138,,-0.0157,,,,,,,-0.0167,-0.0132,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09343840926885605,,,,,,,,,,,,,,,,,,,,,,
CSTA,,,,,,-0.1149,,-0.0196,-0.1094,,,-0.0625,,-0.0166,,,,,,,,,-0.0955,-0.0854,,,,,,,,,,,,,,,,,,,,-0.0219,,,,,-0.0242,,,,,,-0.0756,,,,,,,,,,,,,,,,-0.0116,-0.0204,,,-0.0802,,-0.0141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02245383895933628
ID1,,,,,,-0.0492,,-0.027,-0.092,,,,,,,,,,-0.0044,,,-0.1693,,,,,,,,-0.0354,,,-0.049,,-0.049,,,,,,,-0.0134,,,-0.0647,,,,,,,,,-0.0215,,,,-0.0237,,,,,,,-0.0274,,,,,,,,,,,,,,,,-0.0808,,,,,,,,,,,-0.0093,-0.0426,-0.0516,,,,,-0.0366,,-0.0415,,,,,,,,,,,,,,-0.0373,,-0.0525,,,-0.0426,-0.0673,,,,,-0.0268,,,,,,-0.0478,,,,,-0.0138,,,,,,,-0.0273,,,,,-0.0159,,,,,,,-0.0186,-0.0394,,,,,,,,,0.07933350652456284,,,,,-0.0257,,,,,,-0.0174,,,,,-0.0135,-0.0111,,-0.0795,,,,,,
TUBA1A,,,,,,,-0.0246,,,,,-0.0549,-0.0312,,,,,,,-0.0148,,-0.0258,,,,-0.0331,-0.0638,,-0.0293,,,,-0.029,,,-0.0167,,,-0.0239,,,,,,,,,-0.0456,,,,-0.1453,,-0.0326,-0.0316,,-0.0106,-0.0245,,-0.0603,,-0.0429,,,,,-0.0577,-0.1096,,-0.0216,,,-0.0223,-0.1283,,,-0.1093,-0.0461,,,-0.0249,,,,,,-0.0291,,-0.0133,,,-0.0097,-0.0225,,,,,,-0.0766,-0.0557,,,,-0.0384,-0.1194,-0.0253,-0.0717,,-0.0798,-0.038,,,,-0.0444,,,,,-0.0207,-0.022,-0.0151,,,,,-0.0578,,,-0.0239,-0.0729,-0.0357,,-0.0144,,,-0.0942,-0.008,,0.09071358293294907,-0.0399,,,,,-0.1657,,,0.08294927328824997,,,-0.0145,,,,,,,-0.0465,-0.0768,-0.0538,,-0.0199,-0.0197,-0.0421,0.048230405896902084,0.08756507188081741,,,,,,,,,,,,,,,,,,,,,,,,,
HLA-DRB4,,,,,,,-0.041,-0.0142,,,,,,,,,,,,,,,-0.0217,,,,,,,,,,,,,-0.029,,-0.0664,,,,,,,-0.0901,-0.0078,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1906,,,-0.0486,,,-0.0317,,-0.0134,,-0.0444,,,,,,-0.0335,-0.039,,,,,,,,,-0.0258,-0.046,,,,,,-0.0649,,,,-0.0396,-0.0795,0.1013178899884224,,,,,,,,-0.0597,,,,,,-0.0685,,,,,,,,,,,-0.0923,,-0.0082,,,-0.1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08300308883190155,-0.016,,,,,,,,,,,,,,,,
HLA-DRB1,,,,,,,-0.0299,-0.0438,,,,,,,,,,,,,,,,,,,-0.0168,,,,,,,,,-0.0582,,-0.0779,,,,,,,-0.0802,,,,,,,,,,-0.0653,,,,,,,,,,,,,,,,,-0.2001,-0.0143,,-0.0694,,,-0.0342,,-0.0235,,-0.0624,,,,,,-0.0395,-0.0199,,,,,,,,,-0.024,,,,,,,-0.1137,,,,,-0.0673,0.13382486999034882,,,,,,,,-0.029,,,,,,-0.0158,,,,,,,,,,,-0.0511,,,,,-0.1927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLA-DRB5,,,,,,,-0.075,-0.0336,,,-0.0152,,,-0.013,,,,,,,,,-0.0238,,,,,,,,,,,,,-0.0157,,-0.0665,,,,,,,-0.0391,,,,,,,,,,-0.0225,,,,,,,,,,,,,,,,,-0.1874,,,-0.0226,,,-0.0188,,-0.0162,,-0.062,-0.0381,,,,,-0.0402,,,,,,,,,,,,,,,-0.0675,,-0.0821,,,,-0.0348,-0.0745,0.10623582452535629,,,,,,,,,,,,,,-0.0362,,,,,,,,,,,-0.0636,,-0.0462,,,-0.1326,,,-0.0153,,,,,,,,,,,,,,,,,,,,,,,,,0.09577910602092743,,,,,,,,,,,,,,,,,,,,,,
HLA-DRA,,,,,,,-0.0523,-0.0204,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0068,-0.0564,-0.0486,,,,,,,-0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1653,-0.0147,,-0.0471,,,-0.0555,,-0.011,,,-0.0561,,,,,-0.0574,-0.1055,,,,,,,,,-0.0161,,,,,-0.0928,,-0.0232,,,,-0.0567,-0.0509,0.10006419569253922,,,,,,,,,,,,,,-0.0134,,,,,,,,,,,,,-0.0667,,,-0.2237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0365,,,,,,,,,,,,,,,0.14153584837913513,,,
COX7A2,,,,,,,-0.0431,,,,,-0.0308,-0.0179,-0.0369,,,,,,,,,-0.0311,-0.0153,,,-0.0374,-0.0331,-0.0169,-0.015,-0.0272,,,,,,,,,,,-0.0301,,,-0.0348,-0.0079,,,,-0.036,,,,,,-0.0139,-0.0092,,-0.018,,,,-0.0305,-0.0473,,,,,,-0.0543,,,,,-0.0967,,,,-0.0227,,,,,,-0.0196,,,,,,-0.0195,,,,,,,-0.019,,,,,,,,-0.0476,,,,,,,,,,,-0.0161,,,-0.0241,,-0.148,,,,-0.0278,,,-0.0274,-0.028,-0.0259,,,-0.0171,,-0.053,-0.0078,-0.0194,,,-0.019,,-0.0413,,,,,,,,-0.0155,,,-0.0467,0.1112925186753273,,,,,,,,,,,,,,,,,,-0.0198,,,,,,,,,,,,,,,,,,
IRF2BPL,,,,,,,-0.0159,,-0.0136,,,,-0.0333,,,,,,,,,-0.0686,-0.0343,,,,,,-0.0169,,,,,,,,,,,,,,,-0.0378,-0.0333,-0.0089,,,-0.014,-0.0266,,,,-0.0202,,,,,-0.0442,,,,,,,,,,,-0.0145,,,,,,,,,-0.0131,,,,,,,,,,,,,-0.0269,,-0.0226,,,,,-0.0637,-0.0164,,,,,,-0.0173,,,,-0.0319,,,,,,,,,,,-0.0261,,,,,-0.0397,,,-0.0202,-0.0234,,,,,,,,,,,,,,,,,-0.0365,,,,,,,,0.09497404843568802,,,-0.0145,,,,,,,,,,,,,,,-0.0217,,,,,,,,,,,,-0.0182,,,,,,
RPS21,,,,,,,-0.0736,,,-0.0152,,-0.0198,,-0.0272,,,,,-0.0064,,-0.0431,,,,,,-0.0213,,,,,,,-0.0312,,,,,,,,,,,,,,,,-0.0272,,,,,,-0.0271,,,-0.0124,-0.0136,,,,,,,,,,-0.033,,,,,-0.0142,,-0.0197,,,,,,,,,,,-0.0306,,,-0.0159,-0.0121,,,,,,,,,,-0.0153,,,,,,,-0.0218,-0.0269,,,,,,,,,-0.1462,,,-0.0327,-0.0364,,,,,,,,,,-0.0231,,,-0.0316,-0.0079,,,,-0.0121,,,,,,,,,,,,,,0.07321394234895706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIMAP4,,,,,,,-0.0164,,,,,,,,,,,,,,,,-0.0156,,,-0.0243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0383925698697567,,
BTG1,,,,,,,-0.023,,,,,,,-0.0332,-0.0235,,,,-0.0044,,,-0.0212,,,,,,,-0.0339,,,,-0.0368,,,-0.0149,,,,,,,,,-0.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0121,,,,-0.0226,,,,,-0.1012,,,,,,,,-0.0392,,-0.0127,,,,,-0.0126,,,,,,,,,,,,,,,,,,,,,,,,-0.0191,-0.0074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0583,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15826284885406494,,,
RPS4Y1,,,,,,,-0.1218,-0.1792,,,-0.0232,,-0.0503,,,,,,-0.0057,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0813,,,,,,,,,,,,,,-0.022,,,,,,,,,,,,,-0.0695,-0.0139,,,-0.0198,,,,,,,,,-0.0211,,-0.0131,,,,,-0.0474,,,,,,-0.0281,-0.0916,,,,,,,,,,,,,,,,,,,,-0.0544,,,,,,,,,,,,,,,,,,-0.0163,-0.0338,,,-0.0559,,,,,,,,,,-0.0281,,,,,,,,,,,,,,,,,,,,-0.0189,,-0.0223,,,,,,,,,,,,,,,,,0.17485933005809784,
RPL38,,,,,,,-0.0188,,,,,-0.0189,,,-0.0354,,,,,,,,-0.0369,-0.0144,,,,,,-0.0744,-0.0183,,,,,,,-0.0258,,,,-0.0677,,,-0.0379,-0.0079,,,,,,,,,-0.009,,,,,,,-0.0166,,,,,,,-0.0138,-0.0546,,-0.027,,,,,,,,,,,,,,,,,,,,-0.0115,,,,-0.0131,-0.0198,,-0.0448,,,,,,,-0.0425,,,,,,,,-0.0334,,,,,,,,-0.0289,,,,,-0.0167,,-0.0197,-0.0182,,,,-0.0166,,-0.0429,,,,,,,,,,-0.0243,-0.0315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1452029049396515,
ENPP2,,,,,,,,-0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03764361888170242,,,,,,,,,,,,,,,,,
IGHV4-31,,,,,,,,-0.1234,,,-0.0869,,,,,,,,,-0.0294,,,,,,,,,,,,,,,,,,-0.1686,,,,,,,,,,,,,,,,,-0.0296,,,,,-0.0395,,,,,,,,,,,,,,,,-0.0286,,,,,,,,,-0.0618,,,,,,,,,,,,,-0.0119,,,,,-0.2798,,-0.1748,,,,,,0.23003360629081726,,,,,,,,,-0.0163,,,,,,,,,,,,,,,,-0.012,,,,,-0.0548,,,,,,,,,,-0.0555,,,,,,,,,,,,,,,,,,0.18258275091648102,,,,-0.0258,,,,,,0.0673680379986763,,,,,,,,,,,,
MT1H,,,,,,,,-0.0168,-0.0256,,,-0.0144,,,,,,,,-0.0142,,,-0.0666,,,-0.0071,,,,,-0.0197,,,,-0.0335,,,,,,,-0.0543,,-0.0149,-0.016,-0.0078,,-0.0398,-0.0372,-0.0223,,,,,,-0.1398,-0.0443,,-0.012,,,,,,,,-0.0114,-0.0325,-0.0616,,-0.0306,-0.0506,,,,,,,,,,-0.0133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0099,,,,,,,,,,,-0.0209,,,,,,,,,,,,,,,,,,,,,,,,,-0.188,,,,,,-0.0165,,,0.07115744799375534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLA2G2A,,,,,,,,-0.0789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0393,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,-0.0679,,,,,,,,,,,,,,,,,,,,,,,,,,0.15352411568164825,,,,,-0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IFITM3,,,,,,,,-0.0633,-0.0424,,,,-0.0123,,-0.0584,,-0.0211,,,,,,-0.0385,,,-0.0353,,,,,,-0.0277,,,,,,,,,,,-0.0691,,-0.1015,,,,-0.2259,-0.016,,,-0.0368,-0.0186,,,,-0.0327,,-0.0188,,,,,-0.0324,,,,,-0.0306,-0.1364,,,,-0.0313,,,-0.0203,,-0.0927,-0.0839,-0.08,,,-0.0103,,,,,,,,,,,,,-0.0608,-0.097,-0.0572,,-0.0324,,-0.1076,-0.0336,-0.0458,-0.0512,,-0.0417,,0.14624111354351044,,,,,,-0.0338,,-0.0539,,,,,,,,,,,,,,-0.0317,-0.0244,,,,,,,,-0.0138,,,,,,,,,,,,,,,-0.0205,,,,,,,-0.0368,,,,,,,,-0.0133,,,,,,,,,,,,,,,,,,,
PI3,,,,,,,,-0.0589,,,,-0.0121,,,-0.0187,,-0.0374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12345939874649048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IFITM2,,,,,,,,-0.0496,,,,,,,-0.2225,,,,,,,,-0.0218,,,-0.0158,,,,,,,,,,,,,,,,,-0.0743,-0.0145,-0.0215,,,,-0.1319,,,,,,,,,,,,,,,,,,,,,-0.0634,-0.0924,,,,,,,-0.0144,,-0.046,-0.0451,-0.0419,,-0.0122,-0.0096,,,,,-0.0216,,,,,,,,-0.0506,,-0.0855,,-0.0599,,-0.0559,-0.0365,-0.0869,,,-0.0738,,0.09721772372722626,,,,,,-0.0277,,,,,,,,,,,-0.0174,-0.0136,,,-0.1133,-0.0132,,-0.0062,,,-0.0125,,,,,,,,,,,,,,,,,,,,,,,,-0.0116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSME2,,,,,,,,-0.0224,-0.0178,,,,-0.0338,,,,,,,,,,-0.0978,,-0.0197,-0.0209,-0.0248,-0.0268,,-0.0202,,,,,-0.0132,,,-0.021,-0.0143,,,-0.0191,-0.0422,-0.0216,,,,,-0.0412,,,,,,-0.0309,,,,,-0.0296,,-0.028,,,,,,-0.0288,-0.029,,,,,,,,,-0.0384,,,,,,,,,,,-0.0904,,,,,,,,,-0.0427,,-0.0124,,,-0.0058,-0.077,-0.0117,,-0.0235,,,,0.09295152127742767,,,,,,-0.0116,,,,,,-0.039,-0.0152,-0.0281,,,,,,,,,-0.0301,,-0.0209,,,,,,,,,,,-0.0207,,-0.0125,-0.0247,,-0.012,,,,,-0.0162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD99,,,,,,,,-0.0227,,,,,,,,-0.0076,,,,,,,,-0.0333,,,,,,,,,,,,-0.009,,,,,,-0.0131,,,,,,,,,,,-0.0457,,,,-0.0128,,,,,,,,-0.0428,,,,,,,,,,,-0.0232,,,,-0.026,-0.0221,,,,,,-0.0132,,,,,,-0.0409,,-0.0147,,,,,,,,,,,,-0.0779,,-0.0278,,,,,,,,,,-0.017,,,,,,,,,,,,-0.0175,-0.0207,,,,-0.0264,,,,,,-0.0169,,,,,,,,,,,,,,,,,,,,,,-0.0434,0.05345224216580391,,,,,,,,,,,,,,,,,,,,,,,,,,
TAGLN2,,,,,,,,-0.0177,,,-0.0131,,,,-0.0138,,-0.0351,,,-0.0184,,,-0.0461,-0.0323,,,,,,,,,,,,,,,,,,-0.0136,-0.0181,,,,,,,,,,-0.0536,,,,,-0.0272,,,-0.0158,-0.0185,,-0.0239,-0.052,,-0.0149,,,,,,,-0.032,,-0.0224,,,,,-0.0309,,,-0.0133,,,-0.0175,,,-0.021,,,,,,,,,,,,,,,,,-0.0365,,-0.0373,,,,,,,,,,,,,,,,,,,,,,,,,-0.0317,,,-0.0089,-0.0164,,,,,-0.0158,,,,,,,,,,,,,,,,,,,,,-0.0539,0.04894590005278587,,,,,,,-0.0145,,,,,,,,,,,,,-0.0237,,,,,,
CTHRC1,,,,,,,,-0.0282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1041177362203598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THBS2,,,,,,,,-0.0545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1344,,,,,,,,,,,-0.0302,,-0.0182,,,,,,,,,,,,,,,,,,,,-0.0174,,,,,,,,,,,,,,,,,,-0.0269,,,,-0.0063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05230957269668579,,
S100A10,,,,,,,,-0.0139,,,,,,-0.0406,,,-0.0475,,-0.0058,,,-0.0194,,,,,,,-0.027,,,,-0.1805,,,-0.0172,-0.0204,,,-0.0286,,-0.0562,,,,,,-0.0365,,,,,,,,,,,,,,,,,,-0.0618,,,,-0.0162,,-0.0865,,,,-0.0116,-0.0177,,,,,,,,,,-0.117,,,,,,,-0.0081,,,,,,,,,,-0.0478,,,,,,-0.0134,,,,,-0.0909,,-0.0525,,-0.0398,,-0.0152,-0.0435,,,,,,,,,-0.0414,-0.0953,,-0.0564,,,-0.0928,-0.0083,,-0.0411,,-0.1219,,,,,,,,,,,,-0.0457,,,,,,-0.2305,,,,,,,,,,,,,,,,,-0.0324,,,,,,-0.0084,,,,,0.11067094653844833,,,
SF3B1,,,,,,,,-0.0189,,,-0.0206,,,,-0.0182,,,,,,,,,,,,,,,-0.0149,,,,,,,,,,,,,,,-0.0158,,,,,,,,,,,,,,,,,,,,,,-0.0119,,,,,-0.0216,,,,,,,,,,,,,,,,,,,,,,-0.012,,,,,,,,,,,,,,,-0.0158,,,,,,,,,,,,-0.0064,,,,,,,,,,,,,,,,,,,,-0.0118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07736044377088547,
