Gene,DOID:1240,DOID:6432,Citalopram,Hypochlorous acid,Azacitidine,Imatinib,Apratoxin a,Hydroxyzine,Diclofenac,Curcumin,Cetuximab,Adenosine triphosphate,Lmp-420,Paclitaxel,Alfacalcidol,Epz004777,Ethanol,Mln4924,"2,2',4,4',5,5'-hexachlorobiphenyl   (pcb-153)",Sangivamycin (nsc 65346),Arc (nsc 188491),Trastuzumab,Pertuzumab,Tamoxifen,Casiigly,Phenol,Rosiglitazone,Imatinib (glivec),Fluticasone,Letrozole,Interferon gamma-1b,Mercury,Nitric oxide,Bicalutamide,Gamma-tocotrienol,Nvp-tnks656,Aplidin,Nicotine,Trovafloxacin,Levofloxacin,Grepafloxacin,Clinafloxacin,Cocaine,Formoterol,Neocarzinostatin,Sb 216763,Mk-886,Pbde 85,Methylphenidate,Antimony,Chromium,Temozolomide,Folic acid,Cholestyramine,Oprelvekin,Carboplatin,Carboplatin (30 h),Carboplatin (36 h),Methotrexate,Cycloheximide,Etanercept,Lapatinib,Deferasirox,Vanadium pentoxide,Bexarotene,Insulin,Vemurafenib,Cadmium,Zinc acetate,Bpde,Chlorpyrifos,Cyfluthrin,Dasatinib,Azathioprine,Pioglitazone,Arachidonic acid,Motexafin gadolinium,"2,3,7,8-tetrachlorodibenzo-p-dioxin (tcdd)",4-hydroxynonenal,Nvp-tnks656 (tankyrase inhibitor),Gatifloxacin,"Puromycin, ec50, 5 d","2,3,7,8-tetrachlorodibenzo-p-dioxin","Puromycin, ec50, 1 d","Puromycin, ec50, 3 d",Hydrocortisone,Sapphyrin pci-2050 (1.25 &icirc;&frac14;m),Sapphyrin pci-2050 (2.5 &icirc;&frac14;m),"1,25 dihydroxyvitamin d","1,2,4-benzenetriol",Testosterone,Ubiquinol,Y15,4-hydroxytamoxifen,Metoprolol,Decitabine,Sorafenib,Torcetrapib,Nickel,Rituximab,Pimecrolimus,Nilotinib,Actinomycin d,Cigarette smoke,Nsc319726,Foretinib,Hodgkin lymphoma,DOID:3498,Harman,Plx4032,Isotretinoin,Metformin,Dexamethasone,Vx,Sirolimus,Fenretinide,Carboplatin (24 h),DOID:2154,DOID:2394,Tretinoin,Cisplatin,Ribavirin,Argyrin a,Calcitriol,Pd173074,Cediranib,Ciprofloxacin,Interferon beta-1b,Sevoflurane,Interferon beta-1a,Tibolone,DOID:0050589,DOID:971,Gefitinib,Cytarabine,Motexafin gadolinium (4 h),Luteolin,Telapristone acetate,Mycophenolic acid,"2,3-dimethoxy-1,4-naphtoquinone (dmnq)",Thapsigargin,Bortezomib,DOID:0050742,"Dmnq   (2,3-dimethoxy-1,4-naphthoquinone)",Mesalazine,Laminin,Bisphenol a,"Puromycin, 2xec50, 1d",Arsenic,Laccaic acid,Resveratrol,Triiodothyronine-[13c6] hydrochloride (t3 thyronine),DOID:5082,Plx4720,Estradiol,Phorbol 12-myristate 13-acetate (pma),Chlorambucil,Sulforaphane,Promegestone,Mek inhibitor (meki : azd6244),Aminolevulinic acid,Atorvastatin,Anastrozole,DOID:3910,Abiraterone,Lipopolysaccharide,Celecoxib,"3,3',4,4'-tetrachlorobiphenyl",DOID:381,Doxycycline,Natural alpha interferon,Quercetin,"Puromycin, 2xec50, 3 d",Androstanolone,Heregulin,Lysophosphatidic acid,Propofol,R1881,Fgfr-specific pd173074 inhibitor,DOID:7147,DOID:9008,DOID:5409,Bleomycin,DOID:4556,DOID:419,DOID:13949,Fluorouracil,Colchicine,DOID:9256,DOID:4450,Doxorubicin
EGR1,,,,,,,,,,0.0246,,,,,,,,,,,,0.0247,0.0485,,,0.0139,,,,,,,,,,,,,,,0.008,,0.0588,,0.0393,,,,,,,,,,,,,,,,,,0.0199,,,0.0182,,0.0188,,,,,,0.0109,,,,,,0.0171,,,,,,,,,,,,,0.0233,,,,,0.0467,,,,,,,,,,,,,,0.0759,,,,,,,,,,,,,,,,0.0313,0.0527,0.0121,,,,,,,,,0.0132,,,,,,,0.0128,,,,,,,-0.053579896688461304,,,,,,,,0.0305,,,,,,,,,,,,,,,,0.0771,,0.0197,,,,,,,,,,,,
NACAP1,,,,,,,,,,0.0207,,0.0734,,,,,,,0.0164,,,,,,,,,,,,,,0.0353,,,,,,0.0121,,0.0115,0.0106,,,,,0.0142,0.0204,,,,,,,,,,,,0.018,,,,,,,,,0.0237,,,,,,0.0207,,,,,,,,0.0754,,,,0.0073,,,,,0.0128,,,0.0324,,,,,,,0.0295,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,-0.07639094442129135,,,,,,,0.0116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UQCRC1,,,,,,,,,,0.0202,,,,,0.0553,0.022,,,0.0147,,,,,,,,,,,,,0.0149,,,,,,,,,,,,,,,,,,,0.045,,,,,0.0147,,,,0.0169,,,,,,,,0.0168,0.0167,,,0.0196,,,,0.0133,,,,,,,,,,0.015,0.0149,0.0118,0.0407,,0.0113,,,,,0.0177,,,0.0107,,,,0.028,,,,,,,,,,0.0079,,,,,,,,,0.0169,,,,,,,,,,,,,0.0309,,,,,,,,,,,0.0299,,,,,,,,,0.0167,,0.0218,,0.0274,,,0.0221,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10946507751941681,,
SGK1,,,,,,,,,,0.0489,0.0218,,,,,,,0.0419,,,,,,,,,,,,,,,,,,0.019,,,,,,,,,,,,,,,,,,,0.0164,0.0244,0.0206,,,,,,0.0157,,,,,,,0.0687,0.0179,,,,0.0344,0.019,,,,0.0185,,,,0.0228,0.1076,,,,,0.0437,,,,,,,,0.0589,,0.0168,,,,0.0518,0.0573,,,,,,0.025,,0.0067,,,,0.0267,,,,,,,,,0.015,,0.0794,0.0723,0.0606,,,,,0.0441,,,,0.1132,,,,,,0.0105,,,0.0388,0.0154,,,,,,,0.1606,,,,,,,,,0.0215,,,,,,,,0.142,,,,0.1153,,,,,,,,,,,,-0.10597708821296692,,
IER3,,,,,,,,,,0.1417,,0.1251,,0.1183,,,,0.0348,,,,,0.0182,0.1321,0.0092,0.0582,,0.0131,,,,0.0509,,,,0.0465,,,,,0.0062,,,,0.1459,,,,,,0.1041,,,,0.0513,0.0973,0.1313,0.0954,,,,,0.0209,,,0.0086,,0.0399,,0.0194,0.0329,,0.063,0.0387,,0.1935,,,,0.1041,,,0.0127,,,,,,,,,,,0.265,0.0899,0.029,,,,,,,,,,,,,,,,,,,,0.0152,0.068,,,,,,,,,,,,0.1788,,,,,,0.0214,,0.0403,0.0146,,,0.0234,,,0.0926,0.0149,0.0183,,,0.023,,,,,,0.0508,0.1036,,,,,0.0302,0.0389,,,,0.1617,,,,,,0.03,,,,,0.2263,,,,,,,,,,,,-0.09888454526662827,,
ISG15,,,,,,,,,,0.1239,0.1363,,,,,,0.0291,,,,,,,,0.024,,,,,,0.0894,,,,,,0.0508,,,,,,,,,,,,,0.0059,,,,0.0323,,,0.03,0.0874,,0.031,,,,,,,0.0408,0.0285,,0.0168,,,,,,0.0545,,,,,,,,,,,,,,,,0.0813,,0.0655,,,,,,0.0497,,,,,,,,,,,,,,,0.0334,,,,,,,0.0309,,,,0.101,,,,0.1892,,,,,0.0196,,,,0.0136,,,,,,,,,,,,,,,,,0.0199,,,,,,,,,,0.0276,,,,,0.4947,,,,,,,,,,,,,,-0.1275317370891571,,,,,,
EGR2,,,,,,,,,,0.0133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0231,,,,,,,,0.0687,,,,,,,,,,,,,,0.0256,,,,,,,,,,,,,,,,,0.0592,0.0125,,,,,,,,,,,0.0415,,,,,,,,,,,,,,,0.0554,,,,,,,,,,,,,,,,,,,,,0.0791,,,,,,,-0.14355254173278809,,,,,,,
MMP9,,,,,,,,,,0.0151,,,,,,,0.0284,,,,,,,,,,,0.0097,,0.0228,,,,,,,,,,,,,,,,,,,,,,,,0.0175,,,,,,,0.0138,,,,,,,,,,,,,0.0111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0184,,,,,,,,,,,,,,,,,0.0131,,,,,,,,,,0.0308,0.0148,,,,,,,,,,,,,,,,,,,,,,,-0.20456521213054657,
RGS2,,,,,,,,,,0.0241,,0.0424,0.2839,,,,0.0679,0.0189,,,,,,,0.012,,,0.0216,,,,,0.0294,,,,,,,,,,,0.0233,,,,,0.0208,0.0043,,,,,,,,,0.0307,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0381,,,,,,,,,,-0.05100717768073082,,,,,0.0104,,,,,,,,,,,,,,,0.0243,0.1724,,,,,,,0.0052,,,0.2311,,0.0166,,,,,,,,,,,,,,,,,0.0386,,,0.0475,,,,,,,,,,0.0104,,,,,,0.192,,,,,-0.07660359144210815,,,,,,,,,
PDRG1,,,,,,,,,,0.0115,,,,,,,,,,0.023,0.0466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.038,0.0357,,0.0173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0132,,,,,,,,,,,,0.0326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7118616104125977,,,,,,,,,,
MIR4435-1HG,,,,,,,,,,0.0304,,,,0.0231,,,,,,,,,,,0.0177,,,,,,,,,,,,,,,,,,,,,,,0.0204,,,,,,,,,0.0393,0.0435,,,,,0.0272,,,,,0.015,,,,,,,,,,,0.0214,0.0227,,,,,,0.0242,,,0.0191,,,,,,,,,0.0294,,,,,,0.0162,0.0188,,,,,,,,,,,,,,,,,0.0783,,,,,,,,,,,,,,,,,,,,,,,,,0.0166,,,,,,,0.0241,,,0.029,,,,,,,,,,,,-0.044482190161943436,,,,,,,,,,,,,,,,,,,0.0272,,,
GBP1,,,,,,,,,,,0.0176,,,,,,,,,,,,,,,,,,,,0.064,,,,,,,0.0166,,,,,,,,,,,,,,,,0.0215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0241,,,,0.0161,,,,,,,,,0.0134,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,-0.0597199983894825,,,,,,,,,,,
IRF1,,,,,,,,,,,0.0204,,,,,,,,,,,,,,,,,0.0147,,,0.1093,,,,,,,,,,,,,,,,,,,,,,,,0.0076,,0.0208,0.0181,,,,,,,,,,,,,,,,,,0.0338,,,,,,,,,,,,,,,,,,,0.0261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0131,0.014,,,,,,,,,0.0226,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,,,,,,,,,,,0.0162,,,-0.059470828622579575,,,,,,,,,,,
PTGES,,,,,,,,,,,0.0175,,,,,,,,,,,,,,,,0.0211,,,,,,,,,,,,,,,,,0.0167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.050175704061985016,,,,,
TECR,,,,,,,,,,,0.0283,,,,,,,,,,,,0.0151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0358,,,,,,,,,,,,,,,,,,,,,,,,0.0175,,,,,,0.0364,,,,,,,,,,0.0372,,,0.0309,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0319,,-0.08165395259857178,,,,,,0.0189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CXCL1,,,,,,,,,,,0.0268,0.1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0182,0.011,,,,0.0128,,,,,,,,,0.0285,,,,,,,,,,,,,,,,,,,,0.0402,,0.3067,,,,0.0158,,,,,,,,,,0.0368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0602,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0459,,,,0.0365,,,,,,,,,,,0.0295,,,,,,,,-0.0924035832285881,,,,,,
IGFBP7,,,,,,,,,,,0.0142,,,,,,,,,,,,,,,,,,0.0064,,,,,,,,,,,,,,,,,,,,,,,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0251,,,,,0.0138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0151,,,,,,,,,,,,,,,,,-0.07473968714475632,,,,,,,,,
IFIT2,,,,,,,,,,,0.0407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,,,,,,,,,,,,,,,,,,,,,,,,,0.0223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0222,,,,0.0566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0153,,,,,0.0465,,,,,,,,,,,,,,,-0.028054269030690193,,,,,,,,,,
ITM2A,,,,,,,,,,,,0.0107,,,,,,,,,,,,,,,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07872266322374344,,,,,,,,,,,
CD69,,,,,,,,,,,,0.0269,,,,,,,,,,,,,,,,0.0131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0352,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07109566032886505,,,,,,,,,,,
TNFAIP6,,,,,,,,,,,,0.0717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0243,,,,,,,,,,,,,,,,,,,,,0.0136,,,,,,,,0.1111,,,,,0.0401,,,,,,0.0623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1792,0.0113,,,,,,,,,,0.0372,,,-0.06762956827878952,,,,,,,,,,,
IDO1,,,,,,,,,,,,0.0277,,,,,,,,,,0.0221,,,,,,,,,0.2882,,,,,,,,,,,,,,,,,,,,,,,0.0204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06085045635700226,,,,,,,,,,,
IL6,,,,,,,,,,,,0.0711,,0.0613,,,,,,,,,,,0.0249,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,,,,0.1079,0.1552,0.1098,,,,,,,,,,,,,,,,,,0.0157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0955,,,,,,,,,,,,0.0789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0299,,-0.07135096192359924,,0.0342,0.0914,,,,,,,,,,0.1183,,,,,,,,-0.0946093201637268,,,,,,
C3,,,,,,,,,,,,0.012,,,,,,,0.1066,,,,,,0.0155,0.0218,,,,0.0257,0.0224,,,,,,,,0.0338,0.019,0.0259,0.0239,,,,,,,,,,,,,,,,,,,,,,,0.0357,,,,,,,,,,,,,,,,,,,,,0.0175,,,,,,,,,,,,,0.027,,,,,,,,,,,,,,,0.0712,,,,,-0.13888080418109894,,0.0228,0.0572,,0.027,0.0299,,0.0402,,,,0.0298,,,,,,,,,,,,,,,,,,,,,0.0267,,,,0.0593,,0.0094,,,,,,,,,,0.0233,,,0.0071,,,,0.1113,,,,,,,,0.0178,,,,,,,,
DFNA5,,,,,,,,,,,,0.0148,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,,,,0.0305,,,,,,,,,,,,,,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0352,,,,,,,,0.017,,,,,,,-0.11831945180892944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0191,,,,,,,,,,,,,,,,,,,,,,,,,,
CXCL5,,,,,,,,,,,,0.0746,,,,,,,,,,,,,,,,,,,0.0115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0805,,,,,,,,,,,,,,,,,,,,,,,-0.12104111909866333,
GBE1,,,,,,,,,,,,0.0454,,,,,,,,,,,,,0.012,,,,,,,,,0.0093,,,,0.014,,,,,,,,,,,,,,,,,,,,,,0.0139,,,,,,,,0.0189,,,,,,,,,,0.0097,,,,,,,,,,,,,,,0.014,,0.0185,0.0461,,,,,,,,0.0193,,,,,,,,,,,0.0552,,,,,,,,,,,0.0397,,,,,,,,,,,,,,,,,,,,,,,,,,0.1171,,,,,,0.0501,,,,,,,,0.0069,,,-0.05168399214744568,,,,,,,,,,,,,,,,,,,,,,
ATP6V0C,,,,,,,,,,,,,0.0243,,,,,,0.0138,,0.0196,,,,,,,,,,,,,,,,,,0.0077,,0.0145,0.0091,,,0.0166,0.0207,,,,,,,,,,,,,,,,,,,,,,,,0.0279,,,,,,0.0134,,,,,,,,,,,,,,0.024,,,,,,,,,,,,,,0.0185,,,,,,,,,,,,,,,,,,,,,,0.0165,0.0122,0.0161,,,,,,,,,,,,,,,,,,,,,,,,,-0.07766439020633698,,,,,0.0172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABARAPL3,,,,,,,,,,,,,0.0343,,,,,,,,,,,,0.0252,,,,,,,,0.0397,,,,,,,,,,,,,,,0.0676,,,,,,,,,0.0131,,,,,,,,,,,,,0.0129,0.0162,0.0211,,,0.0182,,,,,,,,,,,,0.0078,0.0064,,0.0217,,,,,,,,0.0248,,,,,,,,,,,0.0165,,,,,0.0275,,,,,-0.1066717654466629,,,,,,,,,,0.0278,,,,-0.09368712455034256,,,,,,,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0176,,,,,,,,,,,,,,
MNDA,,,,,,,,,,,,,0.0097,,,0.0207,0.0678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0209,,,,,,,,,,,,,,,,,0.0301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1269,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0095,,,,,,,,,,,,,,,,,-0.14290548861026764,,,,,,,
PRG4,,,,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13743457198143005,,,,,,,
CYR61,,,,,,,,,,,,,,0.0204,,,,,,0.0149,,,,,,,,,,,,,,,,,,,,,,,,,0.0162,,,0.0243,,,,,,,,0.0158,,0.0154,,,,,,0.0413,,0.0079,,,,,,,0.0407,,,0.0148,,,,0.0359,,,,,,,,,,,,,,,,,,0.3617,,,,,,,,,,,,,,,0.0104,,,,,,,,,0.0532,,,,,,,0.0584,,,,,,,,,,,,,,,,,,0.0326,,,,,,,,,,,,,0.0238,,,,,,,,,-0.11591284722089767,,,,,,,0.0399,0.0838,,,,,,,,,,,0.0164,,,
ADAMTS1,,,,,,,,,,,,,,0.0333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.0138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0248,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075,,,,,,,,,,,,,,,,0.0275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06314562261104584,,,,,0.0288,,,0.0444,,,,,,,,,,,,,,
GPX3,,,,,,,,,,,,,,,0.0348,,,,0.0292,,,,,,,0.0191,,,0.0536,,,,,,,,,,0.0106,,,,0.0136,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,0.0565,,,0.0286,,,,,,,,,,,,,,,,,,,,,,0.0416,,,,,,,,,,,,,,,0.0198,,,0.0264,,,,-0.07869517803192139,,,,,,,,,,,0.0174,,,,,,,,,,,,,,,,,,,,-0.09932713955640793,,0.0082,,,,,,,,,,,,,,,,,,,,,,,,,
DCXR,,,,,,,,,,,,,,,0.0228,,,,0.0232,,,,,,,,,,,0.0168,,,,,,,,,,,,,,,,0.0179,,,,0.0104,,,0.0138,,,,,,,,0.0116,,,,,,,,,,,,,,,,,,0.0171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,0.0307,,,,,,,,,,,,,,,-0.07557868212461472,,,,,,0.0241,,,,,,,,,,,,,,,0.0447,,,,0.0187,,,,,,,,,,,,,
BOLA2B,,,,,,,,,,,,,,,0.0333,,,,,,,,,,0.0099,,,,,,,,,,,,,,,,,,,,,0.0169,,,,,,,,,,,,,,,,,,,,,,0.0217,0.0263,,,,,,,,,0.0206,,,,,,,,,0.0075,,0.0372,,,,,0.0185,,0.0217,,,,,,,0.0138,,,,,,,,,,,,0.0191,,,,,,,,,,,,,,,,,,-0.06544696539640427,,,,,,,,,,,,,,,,,0.0269,,,,0.0164,,,,0.0082,,,,0.0115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THBS4,,,,,,,,,,,,,,,,0.0145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24475722014904022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMY2B,,,,,,,,,,,,,,,,0.0326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04904823377728462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCH1,,,,,,,,,,,,,,,,,0.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0104,,,,,,,,,,,,,,0.014,,,,,,,,,,,0.043,,,,,,,,,,,,0.0273,,,,0.0189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0428,0.0131,0.0904,,,,,,,,,0.0274,,0.0372,,,,0.0111,,,,,,,0.0159,,,,,,,,,,,,,,0.0571,,,,,,0.0206,,,,,0.0189,,,-0.0746900737285614,,,,,,,,,,,
IL10RB,,,,,,,,,,,,,,,,,0.0102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06407080590724945,,,,,
ITGB2,,,,,,,,,,,,,,,,,0.0262,,,,,,,,,,,,,0.0145,,,,,,,,0.0203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0199,,,,,,,,,,,0.0179,,,,,0.0376,,,,,,,,,,,,,,,0.0308,,,,0.0425,,,,,,,,,,,,,,,,,0.0235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18619954586029053,
CSF1R,,,,,,,,,,,,,,,,,0.0104,,,,,,,,,,,,,,,,,,,,,,,,,,0.0253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07624927908182144,
IL18RAP,,,,,,,,,,,,,,,,,0.0194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07571732997894287,,,,,,,,,,
APOBEC3A,,,,,,,,,,,,,,,,,0.0207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0289,,0.0536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026677582412958145,,,,,,,,,,
TFF1,,,,,,,,,,,,,,,,,,,,0.0652,0.0566,,,,,,,,,,,,,,0.0459,,,,,,,,,,,,,,,,,,,,,,,,,0.122,,,,,,,,,,,,,,,,0.0124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0421,,,,,,,,,,,,,,,,0.0881,,,,,0.2539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08494476228952408,,
ND6,,,,,,,,,,,,,,,,,,,,0.2484,0.3077,,,0.0797,,,,,,,,,,,,0.0362,,,,,,,,,,,,,,,,,,,0.0088,,,,,,,,,,,,,,,,,,,,,,0.0267,,,0.0273,,,,,,,0.2766,0.2632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07980272173881531,,,,,,,,,,,,,,0.0306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRIP2,,,,,,,,,,,,,,,,,,,,,,0.0237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.0134,,0.0167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0322,,,,,,,,0.0189,,,,,,,,,,,,,,,,,,-0.07424519211053848,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA12,,,,,,,,,,,,,,,,,,,,,,0.0502,,,,,0.0122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0397,,,,,,,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07721909880638123,,,,,
